what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1284838625062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838629171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838665406
activated,editor,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner.PageDesignerEditor",1284838667718
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284838683328
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1284838690359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1284838691796
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1284838692515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1284838694546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1284838705703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838718968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838721343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838740687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838743546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838745640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838746500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838750968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838804921
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838806000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838825281
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838825828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838872906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838875171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838877078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284838910593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284839274796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1284839277296
